route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
510,77735-0000001-0,16540004,"UTC",0,North,06,510_0_352,1,2,UTC
510,77735-0000001-0,16539985,"America Plaza",0,North,24,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540006,"UTC",0,North,07,510_0_352,1,2,UTC
510,77735-0000001-0,16539963,"America Plaza",0,North,25,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540024,"UTC",0,North,08,510_0_352,1,2,UTC
510,77735-0000001-0,16539936,"America Plaza",0,North,26,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540042,"UTC",0,North,09,510_0_352,1,2,UTC
510,77735-0000001-0,16539948,"America Plaza",0,North,27,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540052,"UTC",0,North,10,510_0_352,1,2,UTC
510,77735-0000001-0,16539934,"America Plaza",0,North,21,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540067,"UTC",0,North,11,510_0_352,1,2,UTC
510,77735-0000001-0,16539956,"America Plaza",0,North,22,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540091,"UTC",0,North,12,510_0_352,1,2,UTC
510,77735-0000001-0,16539959,"America Plaza",0,North,23,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540111,"UTC",0,North,13,510_0_352,1,2,UTC
510,77735-0000001-0,16539949,"America Plaza",0,North,24,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540127,"UTC",0,North,01,510_0_352,1,2,UTC
510,77735-0000001-0,16539980,"America Plaza",0,North,25,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540147,"UTC",0,North,02,510_0_352,1,2,UTC
510,77735-0000001-0,16539976,"America Plaza",0,North,26,510_0_324,1,2,America Plaza
510,77735-0000001-0,16539871,"UTC",0,North,03,510_0_352,1,2,UTC
510,77735-0000001-0,16539903,"America Plaza",0,North,27,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540032,"UTC",0,North,04,510_0_352,1,2,UTC
510,77735-0000001-0,16539912,"America Plaza",0,North,21,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540031,"UTC",0,North,05,510_0_352,1,2,UTC
510,77735-0000001-0,16539975,"America Plaza",0,North,22,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540028,"UTC",0,North,06,510_0_352,1,2,UTC
510,77735-0000001-0,16539876,"America Plaza",0,North,23,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540045,"UTC",0,North,07,510_0_352,1,2,UTC
510,77735-0000001-0,16540046,"UTC",0,North,08,510_0_352,1,2,UTC
510,77735-0000001-0,16540035,"UTC",0,North,09,510_0_352,1,2,UTC
510,77735-0000001-0,16540053,"UTC",0,North,10,510_0_352,1,2,UTC
510,77735-0000001-0,16540070,"UTC",0,North,11,510_0_352,1,2,UTC
510,77735-0000001-0,16540084,"UTC",0,North,12,510_0_352,1,2,UTC
510,77735-0000001-0,16540105,"America Plaza",0,North,13,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540130,"UTC",0,North,01,510_0_352,1,2,UTC
510,77735-0000001-0,16540149,"America Plaza",0,North,02,510_0_323,1,2,America Plaza
510,77735-0000001-0,16539873,"UTC",0,North,03,510_0_352,1,2,UTC
510,77735-0000001-0,16540064,"America Plaza",0,North,04,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540065,"UTC",0,North,05,510_0_352,1,2,UTC
510,77735-0000001-0,16540077,"America Plaza",0,North,06,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540078,"UTC",0,North,07,510_0_352,1,2,UTC
510,77735-0000001-0,16540081,"America Plaza",0,North,08,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540080,"UTC",0,North,09,510_0_352,1,2,UTC
510,77735-0000001-0,16540083,"America Plaza",0,North,10,510_0_324,1,2,America Plaza
510,77735-0000001-0,16540082,"UTC",0,North,11,510_0_352,1,2,UTC
510,77735-0000001-0,16540098,"America Plaza",0,North,12,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540113,"America Plaza",0,North,06,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540117,"America Plaza",0,North,01,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540119,"America Plaza",0,North,08,510_0_323,1,2,America Plaza
510,77735-0000001-0,16539919,"America Plaza",0,North,03,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540116,"America Plaza",0,North,10,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540134,"America Plaza",0,North,05,510_0_323,1,2,America Plaza
510,77735-0000001-0,16540137,"America Plaza",0,North,07,510_0_323,1,2,America Plaza
510,77735-0000001-0,16539994,"San Ysidro",1,South,06,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16540007,"San Ysidro",1,South,07,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16540019,"San Ysidro",1,South,08,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16540040,"San Ysidro",1,South,09,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540093,"San Ysidro",1,South,12,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540068,"San Ysidro",1,South,11,510_1_330,1,2,San Ysidro
510,77735-0000001-0,16540058,"San Ysidro",1,South,10,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540102,"San Ysidro",1,South,13,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540121,"San Ysidro",1,South,01,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540141,"San Ysidro",1,South,02,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539898,"San Ysidro",1,South,03,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539904,"San Ysidro",1,South,27,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16539990,"San Ysidro",1,South,04,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539944,"San Ysidro",1,South,21,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16539991,"San Ysidro",1,South,05,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539938,"San Ysidro",1,South,22,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16539993,"San Ysidro",1,South,06,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539942,"San Ysidro",1,South,23,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16540009,"San Ysidro",1,South,07,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539892,"San Ysidro",1,South,24,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16540023,"San Ysidro",1,South,08,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539939,"San Ysidro",1,South,25,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16540043,"San Ysidro",1,South,09,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539940,"San Ysidro",1,South,27,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16539965,"San Ysidro",1,South,26,510_1_329,1,2,San Ysidro
510,77735-0000001-0,16540051,"San Ysidro",1,South,10,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539967,"San Ysidro",1,South,21,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540071,"San Ysidro",1,South,11,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539907,"San Ysidro",1,South,22,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540086,"San Ysidro",1,South,12,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539900,"San Ysidro",1,South,23,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540103,"San Ysidro",1,South,13,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539913,"San Ysidro",1,South,24,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540125,"San Ysidro",1,South,01,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539928,"San Ysidro",1,South,25,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540142,"San Ysidro",1,South,02,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539884,"San Ysidro",1,South,26,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16539896,"San Ysidro",1,South,03,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539977,"San Ysidro",1,South,27,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16539999,"San Ysidro",1,South,04,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539916,"San Ysidro",1,South,21,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540000,"San Ysidro",1,South,05,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539911,"San Ysidro",1,South,22,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16539998,"San Ysidro",1,South,06,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539869,"San Ysidro",1,South,23,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540010,"San Ysidro",1,South,07,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539895,"San Ysidro",1,South,24,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540021,"San Ysidro",1,South,08,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539880,"San Ysidro",1,South,25,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540041,"San Ysidro",1,South,09,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539927,"San Ysidro",1,South,26,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540057,"San Ysidro",1,South,10,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539973,"San Ysidro",1,South,27,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540072,"San Ysidro",1,South,11,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539974,"San Ysidro",1,South,21,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540088,"San Ysidro",1,South,12,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539915,"San Ysidro",1,South,22,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540104,"San Ysidro",1,South,13,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539914,"San Ysidro",1,South,23,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540120,"San Ysidro",1,South,01,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539920,"San Ysidro",1,South,24,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540145,"San Ysidro",1,South,02,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539888,"San Ysidro",1,South,25,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540153,"San Ysidro",1,South,03,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539883,"San Ysidro",1,South,26,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540014,"San Ysidro",1,South,04,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539961,"San Ysidro",1,South,27,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540016,"San Ysidro",1,South,05,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539886,"San Ysidro",1,South,21,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540017,"San Ysidro",1,South,06,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539921,"San Ysidro",1,South,22,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540005,"San Ysidro",1,South,07,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539881,"San Ysidro",1,South,23,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540025,"San Ysidro",1,South,08,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539894,"San Ysidro",1,South,24,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540038,"San Ysidro",1,South,09,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539982,"San Ysidro",1,South,25,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540060,"San Ysidro",1,South,10,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539930,"San Ysidro",1,South,26,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540074,"San Ysidro",1,South,11,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539926,"San Ysidro",1,South,27,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540095,"San Ysidro",1,South,12,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539905,"San Ysidro",1,South,21,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540112,"San Ysidro",1,South,13,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539925,"San Ysidro",1,South,22,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540128,"San Ysidro",1,South,01,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539983,"San Ysidro",1,South,23,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540136,"San Ysidro",1,South,02,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539872,"San Ysidro",1,South,03,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539953,"San Ysidro",1,South,24,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16539954,"San Ysidro",1,South,25,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540026,"San Ysidro",1,South,04,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539893,"San Ysidro",1,South,26,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540027,"San Ysidro",1,South,05,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539972,"San Ysidro",1,South,27,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540033,"San Ysidro",1,South,06,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539899,"San Ysidro",1,South,21,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540029,"San Ysidro",1,South,07,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539929,"San Ysidro",1,South,22,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540030,"San Ysidro",1,South,08,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539882,"San Ysidro",1,South,23,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540037,"San Ysidro",1,South,09,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539924,"San Ysidro",1,South,24,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540056,"San Ysidro",1,South,10,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539908,"San Ysidro",1,South,25,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540066,"San Ysidro",1,South,11,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539932,"San Ysidro",1,South,26,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540085,"San Ysidro",1,South,12,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539952,"San Ysidro",1,South,27,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540110,"San Ysidro",1,South,13,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539978,"San Ysidro",1,South,21,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540129,"San Ysidro",1,South,01,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539970,"San Ysidro",1,South,22,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540146,"San Ysidro",1,South,02,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539897,"San Ysidro",1,South,03,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16539968,"San Ysidro",1,South,23,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540048,"San Ysidro",1,South,04,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540049,"San Ysidro",1,South,05,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540047,"San Ysidro",1,South,06,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540061,"San Ysidro",1,South,07,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540050,"San Ysidro",1,South,08,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540062,"San Ysidro",1,South,09,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540063,"San Ysidro",1,South,10,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540069,"San Ysidro",1,South,11,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540087,"San Ysidro",1,South,12,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540131,"San Ysidro",1,South,01,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540096,"San Ysidro",1,South,06,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16539874,"San Ysidro",1,South,03,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540097,"San Ysidro",1,South,08,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540099,"San Ysidro",1,South,05,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540100,"San Ysidro",1,South,10,510_1_326,1,2,San Ysidro
510,77735-0000001-0,16540114,"San Ysidro",1,South,07,510_1_348,1,2,San Ysidro
510,77735-0000001-0,16540115,"12th & Imperial",1,South,09,510_1_350,1,2,12th&Imperial
510,77735-0000001-0,16540133,"12th & Imperial",1,South,11,510_1_350,1,2,12th&Imperial
520,77735-0000001-0,16540200,"El Cajon / Arnele",0,East,53,520_2_268,1,2,El Caj/Arnele
520,77735-0000001-0,16540236,"El Cajon / Arnele",0,East,55,520_2_268,1,2,El Caj/Arnele
520,77735-0000001-0,16540270,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540155,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540171,"El Cajon / Arnele",0,East,52,520_2_268,1,2,El Caj/Arnele
520,77735-0000001-0,16540201,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540218,"El Cajon / Arnele",0,East,54,520_2_268,1,2,El Caj/Arnele
520,77735-0000001-0,16540238,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540239,"El Cajon / Arnele",0,East,56,520_2_268,1,2,El Caj/Arnele
520,77735-0000001-0,16540272,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540275,"El Cajon / Arnele",0,East,58,520_2_268,1,2,El Caj/Arnele
520,77735-0000001-0,16540157,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540172,"El Cajon / Arnele",0,East,52,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540202,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540216,"El Cajon / Arnele",0,East,54,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540237,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540251,"El Cajon / Arnele",0,East,56,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540271,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540285,"El Cajon / Arnele",0,East,58,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540159,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540174,"El Cajon / Arnele",0,East,52,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540191,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540211,"El Cajon / Arnele",0,East,54,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540227,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540244,"El Cajon / Arnele",0,East,56,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540261,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540280,"El Cajon / Arnele",0,East,58,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540161,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540175,"El Cajon / Arnele",0,East,52,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540186,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540208,"El Cajon / Arnele",0,East,54,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540221,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540246,"El Cajon / Arnele",0,East,56,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540257,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540278,"El Cajon / Arnele",0,East,58,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540163,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540177,"El Cajon / Arnele",0,East,52,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540187,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540207,"El Cajon / Arnele",0,East,54,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540228,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540242,"El Cajon / Arnele",0,East,56,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540258,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540279,"El Cajon / Arnele",0,East,58,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540165,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540173,"El Cajon / Arnele",0,East,52,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540189,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540209,"El Cajon / Arnele",0,East,54,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540222,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540245,"El Cajon / Arnele",0,East,56,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540260,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540277,"El Cajon / Arnele",0,East,58,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540167,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540176,"El Cajon / Arnele",0,East,52,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540190,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540210,"El Cajon / Arnele",0,East,54,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540223,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540241,"El Cajon / Arnele",0,East,56,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540254,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540184,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540188,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540226,"El Cajon / Arnele",0,East,55,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540255,"El Cajon / Arnele",0,East,57,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540204,"El Cajon / Arnele",0,East,51,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540205,"El Cajon / Arnele",0,East,53,520_2_266,1,2,El Caj/Arnele
520,77735-0000001-0,16540192,"Courthouse",1,West,53,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540224,"Courthouse",1,West,55,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540259,"Courthouse",1,West,57,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540156,"Courthouse",1,West,51,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540169,"Courthouse",1,West,52,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540195,"Courthouse",1,West,53,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540206,"Courthouse",1,West,54,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540231,"Courthouse",1,West,55,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540240,"Courthouse",1,West,56,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540264,"Courthouse",1,West,57,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540274,"Courthouse",1,West,58,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540158,"Courthouse",1,West,51,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540170,"Courthouse",1,West,52,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540193,"Courthouse",1,West,53,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540217,"Courthouse",1,West,54,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540229,"Courthouse",1,West,55,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540252,"Courthouse",1,West,56,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540263,"Courthouse",1,West,57,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540286,"Courthouse",1,West,58,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540160,"Courthouse",1,West,51,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540178,"Courthouse",1,West,52,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540196,"Courthouse",1,West,53,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540212,"Courthouse",1,West,54,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540230,"Courthouse",1,West,55,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540247,"Courthouse",1,West,56,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540265,"Courthouse",1,West,57,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540282,"Courthouse",1,West,58,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540162,"Courthouse",1,West,51,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540179,"Courthouse",1,West,52,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540194,"Courthouse",1,West,53,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540213,"Courthouse",1,West,54,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540232,"Courthouse",1,West,55,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540248,"Courthouse",1,West,56,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540266,"Courthouse",1,West,57,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540281,"Courthouse",1,West,58,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540164,"Courthouse",1,West,51,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540180,"Courthouse",1,West,52,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540197,"Courthouse",1,West,53,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540214,"Courthouse",1,West,54,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540233,"Courthouse",1,West,55,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540249,"Courthouse",1,West,56,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540267,"Courthouse",1,West,57,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540283,"Courthouse",1,West,58,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540166,"Courthouse",1,West,51,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540181,"Courthouse",1,West,52,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540198,"Courthouse",1,West,53,520_3_265,1,2,Courthouse
520,77735-0000001-0,16540215,"Courthouse",1,West,54,520_3_265,1,2,Courthouse
